331.0 364.8 327.0 363.40000000000003 [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0] 0
335.0 366.5 331.0 364.8 [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0] 0
339.0 368.5 335.0 366.5 [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0] 0
343.0 370.8 339.0 368.5 [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0] 0
347.0 373.40000000000003 343.0 370.8 [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0] 0
351.0 376.3 347.0 373.40000000000003 [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0] 0
355.0 379.5 351.0 376.3 [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0] 0
359.0 383.0 355.0 379.5 [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0] 0
363.0 386.8 359.0 383.0 [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0] 0
367.0 390.90000000000003 363.0 386.8 [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0] 0
371.0 395.3 367.0 390.90000000000003 [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0] 0
375.0 400.0 371.0 395.3 [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0] 0
379.0 393.0 375.0 400.0 [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0] 1
383.0 386.3 379.0 393.0 [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0] 0
387.0 379.90000000000003 383.0 386.3 [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0] 0
391.0 373.8 387.0 379.90000000000003 [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0] 0
395.0 368.0 391.0 373.8 [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0] 0
399.0 362.5 395.0 368.0 [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0] 0
403.0 357.3 399.0 362.5 [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0] 0
407.0 352.40000000000003 403.0 357.3 [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0] 0
411.0 347.8 407.0 352.40000000000003 [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0] 0
415.0 343.5 411.0 347.8 [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0] 0
419.0 339.5 415.0 343.5 [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0] 0
423.0 335.8 419.0 339.5 [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0] 0
427.0 332.40000000000003 423.0 335.8 [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0] 0
431.0 329.3 427.0 332.40000000000003 [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0] 0
435.0 326.5 431.0 329.3 [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0] 0
439.0 324.0 435.0 326.5 [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0] 0
434 321.8 439.0 324.0 [1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1] 0
430 319.90000000000003 434 321.8 [1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1] 0
426 318.3 430 319.90000000000003 [1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1] 0
422 317.0 426 318.3 [1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1] 0
418 316.0 422 317.0 [1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1] 0
414 315.3 418 316.0 [1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1] 0
410 314.90000000000003 414 315.3 [1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1] 0
406 314.8 410 314.90000000000003 [1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1] 0
402 315.0 406 314.8 [1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1] 0
398 315.5 402 315.0 [1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1] 0
394 316.3 398 315.5 [1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1] 0
390 317.40000000000003 394 316.3 [1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1] 0
386 318.8 390 317.40000000000003 [1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1] 0
382 320.5 386 318.8 [1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1] 0
378 322.5 382 320.5 [1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1] 0
374 324.8 378 322.5 [1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1] 0
370 327.40000000000003 374 324.8 [1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1] 0
366 330.3 370 327.40000000000003 [1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1] 0
362 333.5 366 330.3 [1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1] 0
358 337.0 362 333.5 [1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1] 0
354 340.8 358 337.0 [1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1] 0
350 344.90000000000003 354 340.8 [1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1] 0
346 349.3 350 344.90000000000003 [1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1] 0
342 354.0 346 349.3 [1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1] 0
338 359.0 342 354.0 [1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1] 0
334 364.3 338 359.0 [1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1] 0
330 369.90000000000003 334 364.3 [1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1] 0
326 375.8 330 369.90000000000003 [1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1] 0
322 382.0 326 375.8 [1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1] 0
318 388.5 322 382.0 [1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1] 0
314 395.3 318 388.5 [1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1] 0
310 402.40000000000003 314 395.3 [1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1] 0
306 409.8 310 402.40000000000003 [1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1] 0
302 417.5 306 409.8 [1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1] 0
298 425.5 302 417.5 [1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1] 0
294 433.8 298 425.5 [1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1] 0
290 442.40000000000003 294 433.8 [1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1] 0
286 451.3 290 442.40000000000003 [1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1] 0
282 460.5 286 451.3 [1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1] 0
278 470.0 282 460.5 [1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1] 0
274 479.8 278 470.0 [1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1] 0
270 472.8 274 479.8 [1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1] 1
266 466.1 270 472.8 [1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1] 0
262 459.70000000000005 266 466.1 [1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1] 0
258 453.6 262 459.70000000000005 [1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1] 0
254 447.8 258 453.6 [1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1] 0
250 442.3 254 447.8 [1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1] 0
246 437.1 250 442.3 [1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1] 0
242 432.20000000000005 246 437.1 [1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1] 0
238 427.6 242 432.20000000000005 [1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1] 0
234 423.3 238 427.6 [1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1] 0
230 419.3 234 423.3 [1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1] 0
226 415.6 230 419.3 [1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1] 0
222 412.20000000000005 226 415.6 [1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1] 0
218 409.1 222 412.20000000000005 [1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1] 0
214 406.3 218 409.1 [1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1] 0
210 403.8 214 406.3 [1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1] 0
206 401.6 210 403.8 [1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1] 0
202 399.70000000000005 206 401.6 [1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1] 0
198 398.1 202 399.70000000000005 [1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1] 0
194 396.8 198 398.1 [1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1] 0
190 395.8 194 396.8 [1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1] 0
186 395.1 190 395.8 [1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1] 0
182 394.70000000000005 186 395.1 [1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1] 0
178 394.6 182 394.70000000000005 [1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1] 0
174 394.8 178 394.6 [1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1] 0
170 395.3 174 394.8 [1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1] 0
166 396.1 170 395.3 [1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1] 0
162 397.20000000000005 166 396.1 [1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1] 0
158 398.6 162 397.20000000000005 [1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1] 0
154 400.3 158 398.6 [1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1] 0
150 402.3 154 400.3 [1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1] 0
146 404.6 150 402.3 [1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1] 0
142 407.20000000000005 146 404.6 [1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1] 0
138 400.20000000000005 142 407.20000000000005 [1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1] 1
134 393.50000000000006 138 400.20000000000005 [1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1] 0
130 387.1000000000001 134 393.50000000000006 [1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1] 0
126 381.00000000000006 130 387.1000000000001 [1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1] 0
122 375.20000000000005 126 381.00000000000006 [1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1] 0
118 369.70000000000005 122 375.20000000000005 [1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1] 0
114 364.50000000000006 118 369.70000000000005 [1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1] 0
110 359.6000000000001 114 364.50000000000006 [1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1] 0
106 355.00000000000006 110 359.6000000000001 [1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1] 0
102 350.70000000000005 106 355.00000000000006 [1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1] 0
98 346.70000000000005 102 350.70000000000005 [1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1] 0
94 343.00000000000006 98 346.70000000000005 [1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1] 0
90 339.6000000000001 94 343.00000000000006 [1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1] 0
86 336.50000000000006 90 339.6000000000001 [1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1] 0
82 333.70000000000005 86 336.50000000000006 [1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1] 0
78 331.20000000000005 82 333.70000000000005 [1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1] 0
74 329.00000000000006 78 331.20000000000005 [1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1] 0
70 327.1000000000001 74 329.00000000000006 [1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1] 0
66 325.50000000000006 70 327.1000000000001 [1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1] 0
62 324.20000000000005 66 325.50000000000006 [1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1] 0
58 323.20000000000005 62 324.20000000000005 [1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1] 0
54 322.50000000000006 58 323.20000000000005 [1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1] 0
50 322.1000000000001 54 322.50000000000006 [1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1] 0
46 322.00000000000006 50 322.1000000000001 [1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1] 0
42 322.20000000000005 46 322.00000000000006 [1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1] 0
38 322.70000000000005 42 322.20000000000005 [1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1] 0
34 323.50000000000006 38 322.70000000000005 [1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1] 0
30 324.6000000000001 34 323.50000000000006 [1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1] 0
26 326.00000000000006 30 324.6000000000001 [1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1] 0
22 327.70000000000005 26 326.00000000000006 [1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1] 0
18 329.70000000000005 22 327.70000000000005 [1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1] 0
14 332.00000000000006 18 329.70000000000005 [1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1] 0
10 334.6000000000001 14 332.00000000000006 [1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1] 0
6 337.50000000000006 10 334.6000000000001 [1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1] 0
2 340.70000000000005 6 337.50000000000006 [1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1] 0
-2 344.20000000000005 2 340.70000000000005 [1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1] 0
4 348.00000000000006 -2 344.20000000000005 [0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0] 0
8 352.1000000000001 4 348.00000000000006 [0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0] 0
12 356.50000000000006 8 352.1000000000001 [0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0] 0
16 361.20000000000005 12 356.50000000000006 [0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0] 0
20 366.20000000000005 16 361.20000000000005 [0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0] 0
24 371.50000000000006 20 366.20000000000005 [0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0] 0
28 377.1000000000001 24 371.50000000000006 [0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0] 0
32 383.00000000000006 28 377.1000000000001 [0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0] 0
36 389.20000000000005 32 383.00000000000006 [0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0] 0
40 395.70000000000005 36 389.20000000000005 [0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0] 0
44 402.50000000000006 40 395.70000000000005 [0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0] 0
48 409.6000000000001 44 402.50000000000006 [0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0] 0
52 417.00000000000006 48 409.6000000000001 [0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0] 0
56 424.70000000000005 52 417.00000000000006 [0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0] 0
60 432.70000000000005 56 424.70000000000005 [0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0] 0
64 441.00000000000006 60 432.70000000000005 [0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0] 0
68 449.6000000000001 64 441.00000000000006 [0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0] 0
72 458.50000000000006 68 449.6000000000001 [0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0] 0
76 467.70000000000005 72 458.50000000000006 [0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0] 0
80 477.20000000000005 76 467.70000000000005 [0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0] 0
84 487.00000000000006 80 477.20000000000005 [0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0] 0
88 497.1000000000001 84 487.00000000000006 [0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0] 0
92 507.50000000000006 88 497.1000000000001 [0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0] 0
96 518.2 92 507.50000000000006 [0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0] 0
100 529.2 96 518.2 [0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0] 0
104 540.5 100 529.2 [0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0] 0
108 533.5 104 540.5 [0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0] 1
112 526.8 108 533.5 [0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0] 0
116 520.4 112 526.8 [0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0] 0
120 514.3 116 520.4 [0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0] 0
124 508.49999999999994 120 514.3 [0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0] 0
128 502.99999999999994 124 508.49999999999994 [0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0] 0
132 497.79999999999995 128 502.99999999999994 [0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0] 0
136 492.9 132 497.79999999999995 [0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0] 0
140 488.29999999999995 136 492.9 [0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0] 0
144 483.99999999999994 140 488.29999999999995 [0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0] 0
148 479.99999999999994 144 483.99999999999994 [0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0] 0
152 476.29999999999995 148 479.99999999999994 [0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0] 0
156 472.9 152 476.29999999999995 [0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0] 0
160 469.79999999999995 156 472.9 [0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0] 0
164 466.99999999999994 160 469.79999999999995 [0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0] 0
168 464.49999999999994 164 466.99999999999994 [0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0] 0
172 462.29999999999995 168 464.49999999999994 [0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0] 0
176 460.4 172 462.29999999999995 [0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0] 0
180 458.79999999999995 176 460.4 [0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0] 0
184 457.49999999999994 180 458.79999999999995 [0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0] 0
188 456.49999999999994 184 457.49999999999994 [0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0] 0
192 455.79999999999995 188 456.49999999999994 [0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0] 0
196 455.4 192 455.79999999999995 [0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0] 0
200 455.29999999999995 196 455.4 [0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0] 0
204 455.49999999999994 200 455.29999999999995 [0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0] 0
208 455.99999999999994 204 455.49999999999994 [0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0] 0
212 456.79999999999995 208 455.99999999999994 [0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0] 0
216 457.9 212 456.79999999999995 [0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0] 0
220 459.29999999999995 216 457.9 [0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0] 0
224 460.99999999999994 220 459.29999999999995 [0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0] 0
228 462.99999999999994 224 460.99999999999994 [0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0] 0
232 465.29999999999995 228 462.99999999999994 [0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0] 0
236 467.9 232 465.29999999999995 [0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0] 0
240 470.79999999999995 236 467.9 [0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0] 0
244 473.99999999999994 240 470.79999999999995 [0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0] 0
248 477.49999999999994 244 473.99999999999994 [0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0] 0
252 481.29999999999995 248 477.49999999999994 [0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0] 0
256 485.4 252 481.29999999999995 [0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0] 0
260 489.79999999999995 256 485.4 [0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0] 0
264 494.49999999999994 260 489.79999999999995 [0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0] 0
268 499.49999999999994 264 494.49999999999994 [0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0] 0
272 504.79999999999995 268 499.49999999999994 [0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0] 0
276 510.4 272 504.79999999999995 [0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0] 0
280 516.3 276 510.4 [0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0] 0
284 522.5 280 516.3 [0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0] 0
288 529.0 284 522.5 [0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0] 0
292 535.8 288 529.0 [0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0] 0
296 542.9 292 535.8 [0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0] 0
300 550.3 296 542.9 [0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0] 0
304 558.0 300 550.3 [0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0] 0
308 566.0 304 558.0 [0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0] 0
312 574.3 308 566.0 [0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0] 0
316 567.3 312 574.3 [0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0] 1
320 560.5999999999999 316 567.3 [0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0] 0
324 554.1999999999999 320 560.5999999999999 [0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0] 0
328 548.0999999999999 324 554.1999999999999 [0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0] 0
332 542.3 328 548.0999999999999 [0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0] 0
336 536.8 332 542.3 [0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0] 0
340 531.5999999999999 336 536.8 [0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0] 0
344 526.6999999999999 340 531.5999999999999 [0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0] 0
